2015-10-14-12-04-08,0,0,0,0,0,0,0,0,0,0,5,2,0,50,78,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,24,0,0,33,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,84,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,783,0,0,0,0,0,1,1390,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,20,8,1,1,0,20,1,14,66,0,65,0,0,3,1,0,0,13,0,0,0,26,0,0,0,0,1,19,28,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,20,0,0,0,0,1,0,0,1,0,0,494,0,13,0,0,0,0,0,0,57,0,1,0,0,2,0,0,0,1,0,57,9,0,0,1,78,286,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,65,0,14,6,0,0,7,0,46,0,0,0,0,0,0,222,161,0,16,0,0,3,0,0,0,0,0,1,8,0,0,0,0,77,0,276,1392,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-15-11-41,0,0,0,1,0,0,0,0,0,0,7,2,0,48,80,0,0,0,0,0,2,21,0,0,0,0,0,0,1,0,0,26,0,0,33,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,85,43,0,0,0,0,3,0,0,0,10,0,0,0,0,63,790,0,0,0,0,0,1,1394,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,20,45,20,9,1,1,0,19,1,15,45,0,65,0,0,3,1,0,0,13,0,0,0,26,0,0,1,0,1,19,29,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,20,0,0,0,0,2,0,0,1,0,0,496,0,13,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,1,0,57,9,0,0,1,79,292,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,65,0,14,6,0,0,7,0,51,0,0,0,0,0,0,222,163,0,17,0,0,3,0,0,0,0,0,1,8,0,0,0,0,79,0,277,1396,0,1,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-16-27-35,0,0,0,1,0,0,0,0,0,0,8,2,0,48,78,0,0,0,0,0,2,22,0,0,0,0,0,0,1,0,0,25,0,0,36,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,85,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,785,0,0,0,0,0,1,1395,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,20,45,20,9,1,1,0,19,1,15,46,0,67,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,1,19,29,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,20,0,0,0,0,2,0,0,1,0,0,498,0,13,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,1,0,55,9,0,1,1,78,289,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,66,0,14,6,0,0,7,0,51,0,0,0,0,0,0,221,163,0,17,0,0,3,0,0,0,0,0,1,8,0,0,0,0,80,0,273,1394,0,1,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-16-51-54,0,0,0,1,0,0,0,0,0,0,8,2,0,48,78,0,0,0,0,0,2,22,0,0,0,0,0,0,1,0,0,25,0,0,36,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,85,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,785,0,0,0,0,0,1,1395,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,20,45,20,9,1,1,0,19,1,15,46,0,67,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,1,19,29,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,20,0,0,0,0,2,0,0,1,0,0,498,0,13,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,1,0,55,9,0,1,1,78,289,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,66,0,14,6,0,0,7,0,51,0,0,0,0,0,0,221,163,0,17,0,0,3,0,0,0,0,0,1,8,0,0,0,0,80,0,273,1394,0,1,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-17-14-22,0,0,0,1,0,0,0,0,0,0,7,2,0,48,80,0,0,0,0,0,2,20,0,0,0,0,0,0,1,0,0,24,0,0,36,0,0,1,0,220,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,86,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,787,0,0,0,0,0,1,1404,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,20,45,20,8,1,1,0,19,1,15,45,0,67,0,0,3,2,0,0,12,0,0,0,26,0,0,1,0,1,20,29,0,1,0,0,7,0,0,1,0,0,0,0,0,12,0,21,0,0,0,0,2,0,0,1,0,0,499,0,13,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,1,0,54,9,0,1,1,78,289,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,65,0,14,6,0,0,8,0,50,0,0,0,0,0,0,224,162,0,17,0,0,2,0,0,0,0,0,1,8,0,0,0,0,80,0,274,1393,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-17-32-27,0,0,0,1,0,0,0,0,0,0,7,2,0,48,80,0,0,0,0,0,2,20,0,0,0,0,0,0,1,0,0,24,0,0,36,0,0,1,0,220,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,86,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,787,0,0,0,0,0,1,1404,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,20,45,20,8,1,1,0,19,1,15,45,0,67,0,0,3,2,0,0,12,0,0,0,26,0,0,1,0,1,20,29,0,1,0,0,7,0,0,1,0,0,0,0,0,12,0,21,0,0,0,0,2,0,0,1,0,0,499,0,13,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,1,0,54,9,0,1,1,78,289,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,65,0,14,6,0,0,8,0,50,0,0,0,0,0,0,224,162,0,17,0,0,2,0,0,0,0,0,1,8,0,0,0,0,80,0,274,1393,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-17-51-36,0,0,0,1,0,0,0,0,0,0,7,2,0,48,80,0,0,0,0,0,2,20,0,0,0,0,0,0,1,0,0,24,0,0,36,0,0,1,0,220,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,86,43,0,0,0,0,3,0,0,0,10,0,0,0,0,62,787,0,0,0,0,0,1,1404,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,20,45,20,8,1,1,0,19,1,15,45,0,67,0,0,3,2,0,0,12,0,0,0,26,0,0,1,0,1,20,29,0,1,0,0,7,0,0,1,0,0,0,0,0,12,0,21,0,0,0,0,2,0,0,1,0,0,499,0,13,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,1,0,54,9,0,1,1,78,289,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,65,0,14,6,0,0,8,0,50,0,0,0,0,0,0,224,162,0,17,0,0,2,0,0,0,0,0,1,8,0,0,0,0,80,0,274,1393,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-19-50-27,0,0,0,1,0,0,0,0,0,0,6,2,0,48,80,0,0,0,0,0,2,22,0,0,0,0,0,0,1,0,0,24,0,0,36,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,86,45,0,0,0,0,3,0,0,0,10,0,0,0,0,63,791,0,0,0,0,0,1,1408,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,19,44,20,7,1,1,0,19,1,16,63,0,67,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,2,20,29,0,1,0,0,7,0,0,1,0,0,0,0,0,12,0,21,0,0,0,0,2,0,0,1,0,0,499,0,13,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,56,9,0,1,1,77,293,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,65,0,14,6,0,0,8,0,50,0,0,0,0,0,0,223,162,0,17,0,0,2,0,0,0,0,0,1,8,0,0,0,0,81,0,275,1402,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-14-22-49-10,0,0,0,1,0,0,0,0,0,0,6,2,0,48,80,0,0,0,0,0,2,22,0,0,0,0,0,0,1,0,0,24,0,0,36,0,0,1,0,218,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,86,45,0,0,0,0,3,0,0,0,10,0,0,0,0,63,791,0,0,0,0,0,1,1408,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,19,44,20,7,1,1,0,19,1,16,63,0,67,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,2,20,29,0,1,0,0,7,0,0,1,0,0,0,0,0,12,0,21,0,0,0,0,2,0,0,1,0,0,499,0,13,0,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,56,9,0,1,1,77,293,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,65,0,14,6,0,0,8,0,50,0,0,0,0,0,0,223,162,0,17,0,0,2,0,0,0,0,0,1,8,0,0,0,0,81,0,275,1402,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-15-10-18-13,0,0,0,0,0,0,0,0,0,0,6,2,0,47,78,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,24,0,0,36,0,0,1,0,222,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,6,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,63,780,0,0,0,0,0,0,1386,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,16,59,0,63,0,0,3,1,0,0,10,0,0,0,26,0,0,1,0,1,19,30,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,20,0,0,0,0,1,0,0,1,0,0,489,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,51,9,0,0,1,80,283,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,67,0,15,6,0,0,8,0,47,0,0,0,0,0,0,226,161,0,16,0,0,2,0,0,0,0,0,1,10,0,0,0,0,73,0,276,1400,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-15-10-55-40,0,0,0,0,0,0,0,0,0,0,6,2,0,48,78,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,1,0,223,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,62,777,0,0,0,0,0,0,1391,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,15,62,0,63,0,0,3,1,0,0,10,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,20,0,0,0,0,1,0,0,1,0,0,491,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,53,8,0,0,1,79,286,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,67,0,15,6,0,0,8,0,46,0,0,0,0,0,0,227,161,0,16,0,0,2,0,0,0,0,0,1,9,0,0,0,0,73,0,273,1398,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-15-11-18-32,0,0,0,0,0,0,0,0,0,0,6,2,0,48,78,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,1,0,223,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,62,777,0,0,0,0,0,0,1391,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,15,62,0,63,0,0,3,1,0,0,10,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,20,0,0,0,0,1,0,0,1,0,0,491,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,53,8,0,0,1,79,286,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,67,0,15,6,0,0,8,0,46,0,0,0,0,0,0,227,161,0,16,0,0,2,0,0,0,0,0,1,9,0,0,0,0,73,0,273,1398,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-15-11-46-34,0,0,0,0,0,0,0,0,0,0,6,2,0,48,78,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,1,0,223,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,62,777,0,0,0,0,0,0,1391,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,15,62,0,63,0,0,3,1,0,0,10,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,20,0,0,0,0,1,0,0,1,0,0,491,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,53,8,0,0,1,79,286,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,67,0,15,6,0,0,8,0,46,0,0,0,0,0,0,227,161,0,16,0,0,2,0,0,0,0,0,1,9,0,0,0,0,73,0,273,1398,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-10-15-12-11-09,0,0,0,0,0,0,0,0,0,0,6,2,0,47,80,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,24,0,0,36,0,0,1,0,224,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,62,779,0,0,0,0,0,0,1387,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,15,61,0,63,0,0,3,1,0,0,11,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,21,0,0,0,0,1,0,0,1,0,0,492,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,53,8,0,0,1,79,288,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,67,0,14,6,0,0,8,0,47,0,0,0,0,0,0,227,161,0,16,0,0,2,0,0,0,0,0,1,9,0,0,0,0,73,0,272,1393,0,0,0,0,0,12,0,0,0,0,0,0,0
2015-10-15-12-37-01,0,0,0,0,0,0,0,0,0,0,6,2,0,47,80,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,24,0,0,36,0,0,1,0,224,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,62,779,0,0,0,0,0,0,1387,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,19,45,22,6,1,1,0,19,1,15,61,0,63,0,0,3,1,0,0,11,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,9,0,21,0,0,0,0,1,0,0,1,0,0,492,0,14,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,53,8,0,0,1,79,288,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,67,0,14,6,0,0,8,0,47,0,0,0,0,0,0,227,161,0,16,0,0,2,0,0,0,0,0,1,9,0,0,0,0,73,0,272,1393,0,0,0,0,0,12,0,0,0,0,0,0,0
2015-10-15-13-04-03,0,0,0,1,0,0,0,0,0,0,6,2,0,45,81,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,25,0,0,36,0,0,1,0,223,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,63,780,0,0,0,0,0,0,1397,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,20,44,21,6,1,1,0,19,1,15,60,0,62,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,21,0,0,0,0,1,0,0,1,0,0,493,0,14,0,0,0,0,0,0,56,0,1,0,0,1,0,0,0,0,0,54,8,0,0,1,80,290,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,67,0,14,6,0,0,8,0,47,0,0,0,0,0,0,227,161,0,16,0,0,3,0,0,0,0,0,1,9,0,0,0,0,75,0,269,1393,0,0,0,0,1,12,0,0,0,0,0,0,0
2015-10-15-13-25-54,0,0,0,1,0,0,0,0,0,0,6,2,0,45,81,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,25,0,0,36,0,0,1,0,223,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,7,0,0,1,84,45,0,0,0,0,3,0,0,0,10,0,0,0,0,63,780,0,0,0,0,0,0,1397,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,20,44,21,6,1,1,0,19,1,15,60,0,62,0,0,3,1,0,0,12,0,0,0,26,0,0,1,0,1,18,30,0,1,0,0,7,0,0,1,0,0,0,0,0,10,0,21,0,0,0,0,1,0,0,1,0,0,493,0,14,0,0,0,0,0,0,56,0,1,0,0,1,0,0,0,0,0,54,8,0,0,1,80,290,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,67,0,14,6,0,0,8,0,47,0,0,0,0,0,0,227,161,0,16,0,0,3,0,0,0,0,0,1,9,0,0,0,0,75,0,269,1393,0,0,0,0,1,12,0,0,0,0,0,0,0
